Date,Time,DayOfWeek,AreaID,AreaType,OccupancyCount,Event,FootTraffic,EmployeePreferences,Temperature,LightingLevel,NoiseLevel,SpaceCondition,SpecialEquipment,AreaSize_sqft,RoomCapacity,UtilizationLabel
2023-03-14,06:00,Tuesday,A047,Open Space,33,Client Visit,51,Flexible,22.3,Dim,Moderate,Occupied,Computer,152,53,Medium
2023-03-14,07:00,Tuesday,A095,Open Space,27,Client Visit,8,Flexible,20,Bright,Moderate,Available,Projector,619,47,Medium
2023-03-14,08:00,Tuesday,A071,Meeting Room,36,Client Visit,53,Collaborative,24.1,Dim,Quiet,Occupied,Computer,429,55,Medium
2023-03-14,09:00,Tuesday,A001,Private Office,6,Client Visit,0,Flexible,24,Dim,Moderate,Available,Whiteboard,657,57,Low
2023-03-14,10:00,Tuesday,A064,Open Space,3,Team Meeting,43,Flexible,22.7,Medium,Moderate,Available,Computer,424,52,Low
2023-03-14,11:00,Tuesday,A057,Open Space,36,Client Visit,98,Collaborative,19.7,Bright,Moderate,Occupied,Whiteboard,213,66,Medium
2023-03-14,12:00,Tuesday,A012,Open Space,0,Team Meeting,74,Quiet,18.8,Dim,Quiet,Occupied,Whiteboard,246,48,Low
2023-03-14,13:00,Tuesday,A056,Meeting Room,0,Client Visit,97,Quiet,18.5,Bright,Moderate,Under Maintenance,Whiteboard,265,61,Low
2023-03-14,14:00,Tuesday,A090,Meeting Room,46,None,79,Collaborative,22.7,Medium,Quiet,Under Maintenance,Computer,478,54,High
2023-03-14,15:00,Tuesday,A057,Private Office,19,None,8,Flexible,24.6,Medium,Loud,Available,Whiteboard,238,66,Low
2023-03-14,16:00,Tuesday,A088,Private Office,18,None,31,Collaborative,24.9,Bright,Loud,Under Maintenance,None,728,62,Low
2023-03-14,17:00,Tuesday,A051,Open Space,28,Client Visit,14,Quiet,21.7,Dim,Loud,Available,Computer,398,54,Medium
2023-03-14,18:00,Tuesday,A022,Open Space,9,Workshop,11,Flexible,24.3,Dim,Quiet,Available,Whiteboard,375,65,Low
2023-03-14,19:00,Tuesday,A024,Private Office,17,Client Visit,96,Quiet,25.6,Dim,Quiet,Under Maintenance,Whiteboard,888,46,Medium
2023-03-14,20:00,Tuesday,A009,Open Space,27,Workshop,77,Flexible,20.2,Dim,Loud,Available,None,949,47,Medium
2023-03-14,21:00,Tuesday,A086,Private Office,34,Team Meeting,56,Flexible,21.2,Medium,Moderate,Under Maintenance,None,924,57,Medium
2023-03-14,22:00,Tuesday,A015,Meeting Room,42,Workshop,7,Flexible,25.5,Bright,Moderate,Under Maintenance,Projector,277,68,Medium
2023-03-14,23:00,Tuesday,A062,Open Space,46,Client Visit,71,Quiet,20.7,Dim,Loud,Available,Projector,941,55,High
2023-03-15,00:00,Wednesday,A011,Open Space,30,Team Meeting,26,Collaborative,25.3,Medium,Moderate,Occupied,Projector,453,57,Medium
2023-03-15,01:00,Wednesday,A032,Meeting Room,26,Workshop,61,Collaborative,25.8,Bright,Moderate,Occupied,Whiteboard,253,60,Medium
2023-03-15,02:00,Wednesday,A048,Open Space,10,Workshop,11,Collaborative,23.3,Medium,Quiet,Under Maintenance,Whiteboard,300,53,Low
2023-03-15,03:00,Wednesday,A004,Open Space,48,Workshop,64,Quiet,24.5,Bright,Quiet,Available,None,977,39,High
2023-03-15,04:00,Wednesday,A077,Meeting Room,48,Workshop,41,Flexible,24,Medium,Quiet,Under Maintenance,Whiteboard,214,61,High
2023-03-15,05:00,Wednesday,A095,Open Space,37,Client Visit,61,Flexible,23.6,Bright,Moderate,Available,None,770,47,High
2023-03-15,06:00,Wednesday,A094,Open Space,4,Workshop,10,Flexible,20.5,Dim,Loud,Available,Whiteboard,653,49,Low
2023-03-15,07:00,Wednesday,A097,Meeting Room,7,Team Meeting,42,Quiet,18.5,Medium,Quiet,Under Maintenance,None,858,50,Low
2023-03-15,08:00,Wednesday,A062,Open Space,33,Team Meeting,94,Flexible,20.7,Dim,Loud,Occupied,None,167,55,Medium
2023-03-15,09:00,Wednesday,A060,Open Space,47,None,16,Collaborative,23.3,Dim,Quiet,Under Maintenance,Projector,544,49,High
2023-03-15,10:00,Wednesday,A063,Private Office,11,None,96,Collaborative,18.8,Medium,Moderate,Under Maintenance,Computer,544,60,Low
2023-03-15,11:00,Wednesday,A007,Meeting Room,37,None,31,Collaborative,18.1,Medium,Loud,Occupied,Computer,425,52,High
2023-03-15,12:00,Wednesday,A054,Meeting Room,0,Workshop,92,Flexible,19.1,Dim,Loud,Under Maintenance,Whiteboard,945,59,Low
2023-03-15,13:00,Wednesday,A042,Open Space,30,Team Meeting,84,Collaborative,23.7,Dim,Loud,Under Maintenance,Whiteboard,807,65,Medium
2023-03-15,14:00,Wednesday,A010,Meeting Room,3,Team Meeting,84,Flexible,25.8,Dim,Quiet,Under Maintenance,None,701,53,Low
2023-03-15,15:00,Wednesday,A040,Private Office,48,None,39,Quiet,25.9,Medium,Loud,Occupied,Projector,722,59,High
2023-03-15,16:00,Wednesday,A054,Private Office,44,None,22,Quiet,22,Dim,Moderate,Occupied,Whiteboard,979,59,High
2023-03-15,17:00,Wednesday,A099,Private Office,49,Workshop,55,Collaborative,25,Bright,Moderate,Under Maintenance,None,458,54,High
2023-03-15,18:00,Wednesday,A082,Meeting Room,4,Client Visit,5,Quiet,23.9,Medium,Moderate,Available,Computer,244,56,Low
2023-03-15,19:00,Wednesday,A063,Meeting Room,29,None,85,Collaborative,22,Dim,Quiet,Under Maintenance,Whiteboard,374,60,Medium
2023-03-15,20:00,Wednesday,A017,Meeting Room,23,Workshop,49,Collaborative,22.6,Bright,Loud,Occupied,Projector,608,61,Medium
2023-03-15,21:00,Wednesday,A088,Meeting Room,2,None,36,Quiet,19.1,Bright,Loud,Available,None,278,62,Low
2023-03-15,22:00,Wednesday,A037,Private Office,10,Workshop,63,Flexible,25.5,Bright,Quiet,Available,None,852,52,Low
2023-03-15,23:00,Wednesday,A085,Private Office,44,None,53,Flexible,20.8,Bright,Loud,Available,Computer,937,46,High
2023-03-16,00:00,Thursday,A057,Open Space,3,Workshop,71,Quiet,21.6,Dim,Loud,Available,Computer,930,66,Low
2023-03-16,01:00,Thursday,A071,Private Office,25,Workshop,48,Quiet,23.4,Dim,Moderate,Occupied,Whiteboard,576,55,Medium
2023-03-16,02:00,Thursday,A019,Meeting Room,26,Client Visit,98,Flexible,20.7,Bright,Quiet,Under Maintenance,Computer,942,64,Medium
2023-03-16,03:00,Thursday,A099,Meeting Room,45,None,10,Quiet,20,Bright,Quiet,Occupied,Whiteboard,513,54,High
2023-03-16,04:00,Thursday,A041,Meeting Room,42,None,87,Quiet,23,Dim,Quiet,Available,None,252,55,High
2023-03-16,05:00,Thursday,A074,Meeting Room,26,None,48,Collaborative,18.2,Dim,Moderate,Available,None,203,57,Medium
2023-03-16,06:00,Thursday,A053,Private Office,41,Workshop,20,Quiet,23.8,Dim,Moderate,Available,Computer,174,44,High
2023-03-16,07:00,Thursday,A012,Private Office,49,Client Visit,65,Flexible,22.1,Bright,Quiet,Available,Whiteboard,227,48,High
2023-03-16,08:00,Thursday,A026,Open Space,5,Workshop,62,Flexible,22.8,Medium,Quiet,Under Maintenance,Projector,810,58,Low
2023-03-16,09:00,Thursday,A033,Meeting Room,14,Workshop,82,Quiet,23.1,Medium,Loud,Under Maintenance,Whiteboard,765,58,Low
2023-03-16,10:00,Thursday,A024,Private Office,29,Team Meeting,27,Quiet,22.2,Medium,Quiet,Under Maintenance,None,667,46,Medium
2023-03-16,11:00,Thursday,A004,Meeting Room,41,Team Meeting,16,Collaborative,22.7,Dim,Moderate,Available,Projector,889,39,High
2023-03-16,12:00,Thursday,A011,Meeting Room,36,Client Visit,5,Collaborative,23.5,Medium,Loud,Under Maintenance,Projector,444,57,Medium
2023-03-16,13:00,Thursday,A001,Private Office,36,Client Visit,18,Collaborative,24,Dim,Loud,Available,Computer,630,57,Medium
2023-03-16,14:00,Thursday,A033,Open Space,41,Workshop,55,Quiet,23.8,Medium,Moderate,Under Maintenance,Computer,258,58,High
2023-03-16,15:00,Thursday,A054,Open Space,36,Client Visit,27,Quiet,25,Bright,Moderate,Occupied,Projector,637,59,Medium
2023-03-16,16:00,Thursday,A093,Private Office,34,Workshop,65,Flexible,19.5,Bright,Loud,Available,Whiteboard,525,47,High
2023-03-16,17:00,Thursday,A033,Meeting Room,22,Team Meeting,37,Collaborative,21.2,Bright,Loud,Available,Whiteboard,780,58,Medium
2023-03-16,18:00,Thursday,A005,Private Office,5,Client Visit,36,Flexible,25.6,Medium,Moderate,Occupied,Whiteboard,122,61,Low
2023-03-16,19:00,Thursday,A058,Open Space,3,Client Visit,67,Collaborative,21.2,Medium,Loud,Available,Computer,146,65,Low
2023-03-16,20:00,Thursday,A056,Meeting Room,17,None,85,Collaborative,19,Medium,Quiet,Available,Computer,624,61,Low
2023-03-16,21:00,Thursday,A061,Private Office,8,Workshop,89,Quiet,22.2,Medium,Moderate,Occupied,Whiteboard,828,59,Low
2023-03-16,22:00,Thursday,A062,Private Office,48,None,48,Quiet,18.9,Dim,Quiet,Occupied,Whiteboard,933,55,High
2023-03-16,23:00,Thursday,A063,Meeting Room,28,Workshop,42,Flexible,19.6,Medium,Quiet,Occupied,Computer,805,60,Medium
2023-03-17,00:00,Friday,A064,Meeting Room,12,Client Visit,35,Collaborative,26,Dim,Moderate,Under Maintenance,Computer,243,52,Low
2023-03-17,01:00,Friday,A046,Open Space,46,None,57,Flexible,22.3,Bright,Loud,Occupied,Whiteboard,684,62,High
2023-03-17,02:00,Friday,A049,Open Space,16,Team Meeting,12,Quiet,20.3,Bright,Loud,Occupied,Projector,767,55,Low
2023-03-17,03:00,Friday,A024,Open Space,44,None,51,Flexible,26,Bright,Loud,Available,Computer,688,46,High
2023-03-17,04:00,Friday,A025,Meeting Room,31,Team Meeting,57,Quiet,25.7,Dim,Loud,Under Maintenance,Computer,518,57,Medium
2023-03-17,05:00,Friday,A045,Private Office,47,Workshop,31,Collaborative,21.5,Bright,Moderate,Under Maintenance,Whiteboard,780,56,High
2023-03-17,06:00,Friday,A086,Meeting Room,21,Team Meeting,80,Quiet,20.1,Medium,Moderate,Available,Whiteboard,898,57,Medium
2023-03-17,07:00,Friday,A025,Open Space,3,Client Visit,99,Collaborative,24.7,Dim,Loud,Available,None,184,57,Low
2023-03-17,08:00,Friday,A094,Open Space,4,Client Visit,59,Quiet,23.7,Dim,Loud,Under Maintenance,Projector,515,49,Low
2023-03-17,09:00,Friday,A013,Private Office,36,Workshop,82,Flexible,23.5,Bright,Moderate,Under Maintenance,None,793,47,High
2023-03-17,10:00,Friday,A003,Private Office,40,Workshop,57,Collaborative,25.1,Bright,Loud,Available,Computer,581,53,High
2023-03-17,11:00,Friday,A072,Meeting Room,48,Team Meeting,98,Collaborative,23.5,Medium,Loud,Under Maintenance,Projector,555,49,High
2023-03-17,12:00,Friday,A037,Open Space,12,None,55,Quiet,20.3,Bright,Loud,Under Maintenance,Projector,926,52,Low
2023-03-17,13:00,Friday,A094,Open Space,33,Workshop,27,Collaborative,23.6,Dim,Moderate,Occupied,Projector,396,49,High
2023-03-17,14:00,Friday,A050,Private Office,44,Team Meeting,0,Collaborative,20.4,Dim,Quiet,Occupied,Projector,211,61,High
2023-03-17,15:00,Friday,A075,Private Office,21,Workshop,41,Quiet,24.1,Bright,Quiet,Occupied,None,329,50,Medium
2023-03-17,16:00,Friday,A028,Meeting Room,22,Team Meeting,81,Flexible,23,Medium,Loud,Occupied,None,195,56,Medium
2023-03-17,17:00,Friday,A018,Private Office,2,Team Meeting,47,Flexible,18.6,Bright,Loud,Under Maintenance,Whiteboard,779,56,Low
2023-03-17,18:00,Friday,A024,Private Office,41,None,39,Flexible,22.1,Dim,Loud,Occupied,Projector,477,46,High
2023-03-17,19:00,Friday,A086,Meeting Room,33,Team Meeting,96,Flexible,20.7,Bright,Loud,Available,Computer,255,57,Medium
2023-03-17,20:00,Friday,A019,Private Office,31,Team Meeting,62,Flexible,20.6,Dim,Quiet,Occupied,Computer,520,64,Medium
2023-03-17,21:00,Friday,A008,Private Office,44,Team Meeting,75,Collaborative,22.8,Medium,Quiet,Under Maintenance,Projector,204,58,High
2023-03-17,22:00,Friday,A009,Meeting Room,48,Workshop,71,Collaborative,20.6,Bright,Loud,Occupied,Whiteboard,804,47,High
2023-03-17,23:00,Friday,A076,Meeting Room,20,Client Visit,87,Flexible,24.2,Medium,Loud,Occupied,Projector,429,56,Medium
2023-03-18,00:00,Saturday,A045,Private Office,45,None,79,Collaborative,18.6,Bright,Quiet,Occupied,Projector,538,56,High
2023-03-18,01:00,Saturday,A008,Open Space,43,Team Meeting,3,Quiet,23.3,Medium,Quiet,Occupied,Whiteboard,231,58,High
2023-03-18,02:00,Saturday,A025,Meeting Room,20,Workshop,37,Quiet,24.5,Dim,Quiet,Under Maintenance,Computer,966,57,Medium
2023-03-18,03:00,Saturday,A041,Private Office,43,Workshop,26,Flexible,23.4,Bright,Loud,Under Maintenance,Whiteboard,481,55,High
2023-03-18,04:00,Saturday,A094,Open Space,10,Client Visit,8,Quiet,22,Medium,Loud,Under Maintenance,Projector,237,49,Low
2023-03-18,05:00,Saturday,A049,Meeting Room,38,Workshop,15,Quiet,25.6,Medium,Moderate,Under Maintenance,Projector,942,55,High
2023-03-18,06:00,Saturday,A003,Open Space,3,None,55,Flexible,20.4,Medium,Moderate,Under Maintenance,Computer,369,53,Low
2023-03-18,07:00,Saturday,A017,Open Space,0,Team Meeting,75,Quiet,18.2,Bright,Loud,Available,Projector,649,61,Low
2023-03-18,08:00,Saturday,A012,Meeting Room,27,Client Visit,30,Collaborative,21.5,Bright,Moderate,Under Maintenance,Computer,495,48,Medium
2023-03-18,09:00,Saturday,A052,Open Space,23,Client Visit,87,Flexible,18.3,Medium,Moderate,Occupied,Projector,656,58,Medium
2023-03-18,10:00,Saturday,A018,Private Office,34,Workshop,13,Flexible,25.6,Dim,Loud,Occupied,Computer,563,56,Medium
2023-03-18,11:00,Saturday,A092,Meeting Room,12,Team Meeting,24,Quiet,19.7,Medium,Loud,Under Maintenance,None,774,55,Low
2023-03-18,12:00,Saturday,A013,Private Office,46,Team Meeting,33,Flexible,24.3,Medium,Loud,Under Maintenance,Projector,549,47,High
2023-03-18,13:00,Saturday,A089,Private Office,33,None,66,Flexible,24.2,Dim,Quiet,Under Maintenance,Projector,430,57,Medium
2023-03-18,14:00,Saturday,A069,Open Space,10,Client Visit,23,Flexible,19.7,Dim,Quiet,Available,None,352,61,Low
2023-03-18,15:00,Saturday,A002,Meeting Room,35,Client Visit,72,Collaborative,23,Dim,Moderate,Available,None,780,50,High
2023-03-18,16:00,Saturday,A049,Open Space,16,None,25,Collaborative,18.4,Dim,Quiet,Under Maintenance,None,384,55,Low
2023-03-18,17:00,Saturday,A043,Private Office,34,Team Meeting,19,Collaborative,21.9,Bright,Moderate,Available,Projector,373,39,High
2023-03-18,18:00,Saturday,A008,Meeting Room,17,Team Meeting,63,Flexible,18.1,Medium,Loud,Occupied,Whiteboard,119,58,Low
2023-03-18,19:00,Saturday,A094,Open Space,39,Workshop,9,Flexible,25.4,Medium,Quiet,Occupied,Computer,338,49,High
2023-03-18,20:00,Saturday,A024,Meeting Room,21,Workshop,82,Quiet,25.8,Medium,Quiet,Occupied,None,369,46,Medium
2023-03-18,21:00,Saturday,A095,Meeting Room,23,Workshop,66,Flexible,19.8,Medium,Loud,Under Maintenance,Whiteboard,517,47,Medium
2023-03-18,22:00,Saturday,A033,Meeting Room,18,None,23,Flexible,19.7,Dim,Quiet,Under Maintenance,Computer,409,58,Low
2023-03-18,23:00,Saturday,A016,Private Office,36,Client Visit,4,Collaborative,24,Medium,Moderate,Occupied,Computer,130,58,Medium
2023-03-19,00:00,Sunday,A099,Meeting Room,38,Workshop,66,Flexible,20,Bright,Loud,Available,Whiteboard,925,54,High
2023-03-19,01:00,Sunday,A031,Meeting Room,20,Workshop,57,Collaborative,25.2,Bright,Loud,Available,None,203,48,Medium
2023-03-19,02:00,Sunday,A033,Meeting Room,7,Workshop,26,Flexible,22.6,Dim,Quiet,Under Maintenance,Computer,781,58,Low
2023-03-19,03:00,Sunday,A075,Meeting Room,27,Client Visit,79,Flexible,20.8,Dim,Quiet,Under Maintenance,Computer,285,50,Medium
2023-03-19,04:00,Sunday,A001,Open Space,4,Workshop,14,Flexible,24.7,Medium,Moderate,Occupied,Computer,227,57,Low
2023-03-19,05:00,Sunday,A084,Private Office,16,Workshop,34,Flexible,21.9,Bright,Quiet,Available,None,309,55,Low
2023-03-19,06:00,Sunday,A093,Open Space,36,None,75,Collaborative,25.3,Medium,Loud,Available,Projector,513,47,High
2023-03-19,07:00,Sunday,A050,Open Space,35,Workshop,52,Collaborative,25.4,Bright,Quiet,Under Maintenance,None,380,61,Medium
2023-03-19,08:00,Sunday,A020,Private Office,18,Team Meeting,43,Flexible,19.3,Medium,Moderate,Under Maintenance,Whiteboard,352,63,Low
2023-03-19,09:00,Sunday,A072,Open Space,26,Client Visit,25,Quiet,18,Bright,Loud,Available,Projector,118,49,Medium
2023-03-19,10:00,Sunday,A051,Meeting Room,33,Workshop,46,Collaborative,25.9,Dim,Moderate,Available,Computer,811,54,Medium
2023-03-19,11:00,Sunday,A051,Meeting Room,10,Workshop,33,Flexible,25.2,Dim,Moderate,Occupied,None,831,54,Low
2023-03-19,12:00,Sunday,A062,Open Space,44,None,86,Collaborative,18.4,Bright,Loud,Under Maintenance,Projector,235,55,High
2023-03-19,13:00,Sunday,A029,Private Office,46,Workshop,94,Quiet,24.7,Bright,Loud,Occupied,None,322,44,High
2023-03-19,14:00,Sunday,A057,Private Office,11,None,49,Flexible,21.7,Dim,Loud,Occupied,Computer,102,66,Low
2023-03-19,15:00,Sunday,A093,Meeting Room,20,None,83,Collaborative,20.1,Dim,Quiet,Available,Computer,335,47,Medium
2023-03-19,16:00,Sunday,A071,Open Space,10,Client Visit,11,Collaborative,25,Dim,Quiet,Under Maintenance,Whiteboard,953,55,Low
2023-03-19,17:00,Sunday,A028,Open Space,38,Client Visit,86,Collaborative,19.6,Bright,Quiet,Under Maintenance,Whiteboard,564,56,High
2023-03-19,18:00,Sunday,A092,Private Office,27,None,3,Collaborative,25.6,Bright,Loud,Under Maintenance,Whiteboard,327,55,Medium
2023-03-19,19:00,Sunday,A004,Meeting Room,4,Workshop,86,Quiet,19.6,Dim,Moderate,Available,Projector,753,39,Low
2023-03-19,20:00,Sunday,A062,Open Space,16,Workshop,47,Flexible,22.9,Medium,Moderate,Available,Projector,598,55,Low
2023-03-19,21:00,Sunday,A094,Open Space,19,None,54,Quiet,19.8,Medium,Moderate,Available,Computer,620,49,Medium
2023-03-19,22:00,Sunday,A028,Open Space,40,None,0,Collaborative,22.4,Dim,Quiet,Under Maintenance,Computer,801,56,High
2023-03-19,23:00,Sunday,A038,Open Space,45,Team Meeting,88,Quiet,23.5,Dim,Moderate,Under Maintenance,None,961,49,High
2023-03-20,00:00,Monday,A011,Private Office,11,Client Visit,65,Flexible,19.5,Bright,Loud,Available,None,776,57,Low
2023-03-20,01:00,Monday,A074,Meeting Room,5,Workshop,29,Quiet,22.2,Bright,Quiet,Under Maintenance,Projector,238,57,Low
2023-03-20,02:00,Monday,A002,Open Space,16,Client Visit,2,Flexible,21.8,Dim,Quiet,Occupied,Projector,375,50,Low
2023-03-20,03:00,Monday,A067,Private Office,18,Team Meeting,20,Quiet,18.6,Bright,Loud,Occupied,Whiteboard,390,50,Medium
2023-03-20,04:00,Monday,A049,Meeting Room,25,Client Visit,88,Collaborative,24.5,Medium,Loud,Under Maintenance,Projector,152,55,Medium
2023-03-20,05:00,Monday,A086,Open Space,47,Workshop,83,Flexible,20.7,Medium,Loud,Occupied,Projector,786,57,High
2023-03-20,06:00,Monday,A052,Meeting Room,43,None,48,Quiet,22.6,Medium,Quiet,Under Maintenance,Computer,209,58,High
2023-03-20,07:00,Monday,A029,Open Space,43,Team Meeting,85,Flexible,22.1,Medium,Moderate,Under Maintenance,Whiteboard,814,44,High
2023-03-20,08:00,Monday,A046,Private Office,31,Team Meeting,84,Flexible,22.1,Dim,Quiet,Under Maintenance,Projector,747,62,Medium
2023-03-20,09:00,Monday,A091,Open Space,5,Team Meeting,61,Flexible,18.9,Dim,Quiet,Under Maintenance,Whiteboard,103,58,Low
2023-03-20,10:00,Monday,A051,Private Office,35,Client Visit,96,Quiet,21.4,Medium,Quiet,Occupied,Computer,766,54,Medium
2023-03-20,11:00,Monday,A099,Open Space,37,Team Meeting,37,Flexible,21.6,Bright,Quiet,Under Maintenance,None,783,54,High
2023-03-20,12:00,Monday,A066,Meeting Room,10,Client Visit,14,Collaborative,23.9,Bright,Loud,Under Maintenance,Whiteboard,969,48,Low
2023-03-20,13:00,Monday,A024,Open Space,32,None,51,Flexible,24.7,Bright,Quiet,Available,Projector,146,46,High
2023-03-20,14:00,Monday,A096,Meeting Room,23,Client Visit,78,Quiet,22.4,Bright,Loud,Under Maintenance,Projector,193,47,Medium
2023-03-20,15:00,Monday,A099,Private Office,22,Team Meeting,45,Collaborative,18.7,Bright,Loud,Occupied,Projector,659,54,Medium
2023-03-20,16:00,Monday,A084,Open Space,14,Client Visit,24,Quiet,19.9,Medium,Quiet,Available,Whiteboard,851,55,Low
2023-03-20,17:00,Monday,A027,Meeting Room,26,Team Meeting,20,Collaborative,19.3,Medium,Moderate,Occupied,Projector,958,54,Medium
2023-03-20,18:00,Monday,A059,Meeting Room,10,Team Meeting,87,Quiet,19,Medium,Moderate,Under Maintenance,Computer,312,52,Low
2023-03-20,19:00,Monday,A038,Open Space,49,Team Meeting,4,Collaborative,20.9,Dim,Moderate,Occupied,Computer,535,49,High
2023-03-20,20:00,Monday,A003,Open Space,16,Workshop,69,Quiet,19.8,Bright,Quiet,Under Maintenance,Whiteboard,951,53,Low
2023-03-20,21:00,Monday,A015,Meeting Room,13,Team Meeting,46,Quiet,19.7,Bright,Quiet,Occupied,None,607,68,Low
2023-03-20,22:00,Monday,A040,Private Office,26,None,86,Collaborative,18.4,Bright,Quiet,Occupied,Computer,935,59,Medium
2023-03-20,23:00,Monday,A060,Private Office,17,Team Meeting,67,Quiet,18.1,Dim,Moderate,Available,Whiteboard,750,49,Medium
2023-03-21,00:00,Tuesday,A007,Private Office,27,Team Meeting,90,Quiet,18.8,Bright,Quiet,Occupied,Whiteboard,304,52,Medium
2023-03-21,01:00,Tuesday,A047,Meeting Room,46,Workshop,17,Quiet,19.4,Dim,Moderate,Occupied,Whiteboard,480,53,High
2023-03-21,02:00,Tuesday,A022,Meeting Room,46,Team Meeting,20,Flexible,21.4,Dim,Loud,Occupied,Whiteboard,172,65,High
2023-03-21,03:00,Tuesday,A008,Open Space,3,Client Visit,91,Quiet,22.1,Bright,Loud,Under Maintenance,Projector,615,58,Low
2023-03-21,04:00,Tuesday,A051,Meeting Room,6,Client Visit,98,Quiet,19.1,Medium,Loud,Occupied,Projector,175,54,Low
2023-03-21,05:00,Tuesday,A009,Private Office,44,Client Visit,85,Quiet,21.4,Bright,Loud,Occupied,Computer,940,47,High
2023-03-21,06:00,Tuesday,A043,Open Space,34,Team Meeting,22,Flexible,20.7,Dim,Quiet,Available,None,176,39,High
2023-03-21,07:00,Tuesday,A097,Private Office,47,Team Meeting,63,Quiet,19.5,Bright,Quiet,Available,Whiteboard,915,50,High
2023-03-21,08:00,Tuesday,A076,Meeting Room,8,Workshop,66,Flexible,18.1,Dim,Quiet,Available,Computer,867,56,Low
2023-03-21,09:00,Tuesday,A087,Open Space,7,Team Meeting,39,Flexible,21.7,Bright,Moderate,Occupied,Computer,509,65,Low
2023-03-21,10:00,Tuesday,A062,Open Space,44,None,9,Flexible,23.5,Dim,Quiet,Occupied,None,713,55,High
